row,column,flags,text_snippet
506,context,['medical/mental_health_ref'],"I’ve been on 0.5 mg of Xanax twice a day for the past month. It hasn't been helping me at all, but when I take 1 mg during a big anxiety attack, it calms me dow"
507,context,['medical/mental_health_ref'],"I’ve been on 0.5 mg of Xanax twice a day for the past month. It hasn't been helping me at all, but when I take 1 mg during a big anxiety attack, it calms me dow"
508,context,['medical/mental_health_ref'],"I’ve been on 0.5 mg of Xanax twice a day for the past month. It hasn't been helping me at all, but when I take 1 mg during a big anxiety attack, it calms me dow"
509,context,['medical/mental_health_ref'],"I’ve been on 0.5 mg of Xanax twice a day for the past month. It hasn't been helping me at all, but when I take 1 mg during a big anxiety attack, it calms me dow"
521,context,['medical/mental_health_ref'],I feel really uncomfortable when I have people's attention. It makes me not want to talk in public or answer questions in class. Can I get over this social anxi
522,context,['medical/mental_health_ref'],I feel really uncomfortable when I have people's attention. It makes me not want to talk in public or answer questions in class. Can I get over this social anxi
526,context,['medical/mental_health_ref'],"I'm concerned about my boyfriend. I suffer from anxiety, but I always have this feeling he wants to hurt me because he told me he was interested in BDSM interco"
527,context,['medical/mental_health_ref'],"I get so much anxiety, and I don’t know why. I feel like I can’t do anything by myself because I’m scared of the outcomes."
528,context,['medical/mental_health_ref'],"I get so much anxiety, and I don’t know why. I feel like I can’t do anything by myself because I’m scared of the outcomes."
529,context,['medical/mental_health_ref'],"I get so much anxiety, and I don’t know why. I feel like I can’t do anything by myself because I’m scared of the outcomes."
530,context,['medical/mental_health_ref'],"I get so much anxiety, and I don’t know why. I feel like I can’t do anything by myself because I’m scared of the outcomes."
547,context,['medical/mental_health_ref'],"Recently, I had a close call after delivering my second child (blood clot followed by internal bleeding and several blood transfusions). It was a close call. I "
550,context,['medical/mental_health_ref'],"I've been experiencing a lot of anxiety and panic attacks lately. I was recently diagnosed by my psychiatrist with obsessive-compulsive disorder. Lately, I've b"
551,context,['medical/mental_health_ref'],"I've been experiencing a lot of anxiety and panic attacks lately. I was recently diagnosed by my psychiatrist with obsessive-compulsive disorder. Lately, I've b"
555,context,['medical/mental_health_ref'],I was violently raped by another women who was my friend of 13 years. I’m having bad flashbacks. I’m scared to sleep because I see it in my dreams. I don't leav
556,context,['medical/mental_health_ref'],I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems li
557,context,['medical/mental_health_ref'],I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems li
558,context,['medical/mental_health_ref'],I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems li
559,context,['medical/mental_health_ref'],I have lately been having lots of anxiety and self-loathing about the fact that I am a young adult virgin girl who has never had a boyfriend before. It seems li
560,context,['medical/mental_health_ref'],"For my whole life, I’ve been very unconfident, insecure, and self-questioning. I'm super quiet because I'm scared of what people will think of me. I avoid all s"
561,context,['medical/mental_health_ref'],"I have a lot of issues going on right now. First of all, I have a lot of trouble sleeping at times, while other nights I sleep too much and still feel quite tir"
562,context,['medical/mental_health_ref'],"I have a lot of issues going on right now. First of all, I have a lot of trouble sleeping at times, while other nights I sleep too much and still feel quite tir"
563,context,['medical/mental_health_ref'],"I have a lot of issues going on right now. First of all, I have a lot of trouble sleeping at times, while other nights I sleep too much and still feel quite tir"
564,context,['medical/mental_health_ref'],I feel that I need to end my present relationship. He lives three hours away and likes the reassurance of having someone to talk to multiple times per day and s
